type,value,chembl,target
IC50,9.96,CHEMBL70436,65
IC50,5.27,CHEMBL4071689,65
IC50,7.02,CHEMBL3350384,65
IC50,8.22,CHEMBL605418,65
IC50,4.97,CHEMBL1825049,65
IC50,5.60,CHEMBL1538978,65
IC50,7.25,CHEMBL2105261,65
IC50,4.93,CHEMBL323585,65
IC50,5.23,CHEMBL260553,65
IC50,6.12,CHEMBL1170662,65
IC50,9.40,CHEMBL226999,65
IC50,5.48,CHEMBL10072,65
IC50,7.52,CHEMBL223717,65
IC50,5.51,CHEMBL1215664,65
IC50,6.26,CHEMBL158635,65
IC50,6.50,CHEMBL1688916,65
IC50,7.46,CHEMBL2165320,65
IC50,5.41,CHEMBL55558,65
IC50,4.68,CHEMBL4474808,65
IC50,6.29,CHEMBL3623215,65
IC50,5.82,CHEMBL491214,65
IC50,5.75,CHEMBL70367,65
IC50,4.80,CHEMBL2011186,65
IC50,7.03,CHEMBL512994,65
IC50,8.40,CHEMBL118266,65
IC50,5.42,CHEMBL41033,65
IC50,7.26,CHEMBL522733,65
IC50,6.23,CHEMBL1957223,65
IC50,4.54,CHEMBL2431524,65
IC50,8.26,CHEMBL3622076,65
IC50,8.28,CHEMBL513615,65
IC50,9.60,CHEMBL3622064,65
IC50,6.23,CHEMBL3818728,65
IC50,6.78,CHEMBL1688901,65
IC50,5.70,CHEMBL176539,65
IC50,4.71,CHEMBL1824746,65
IC50,5.57,CHEMBL374535,65
IC50,4.58,CHEMBL338746,65
IC50,5.50,CHEMBL4224993,65
IC50,5.47,CHEMBL2430512,65
IC50,6.36,CHEMBL134442,65
IC50,6.05,CHEMBL2312951,65
IC50,4.70,CHEMBL3105522,65
IC50,7.54,CHEMBL4070331,65
IC50,5.42,CHEMBL3968178,65
IC50,5.17,CHEMBL4098604,65
IC50,5.78,CHEMBL335408,65
IC50,8.28,CHEMBL29482,65
IC50,4.96,CHEMBL2112738,65
IC50,5.01,CHEMBL4168266,65
IC50,5.48,CHEMBL509962,65
IC50,5.15,CHEMBL463638,65
IC50,7.01,CHEMBL4161492,65
IC50,8.41,CHEMBL226893,65
IC50,4.92,CHEMBL388959,65
IC50,5.96,CHEMBL24580,65
IC50,7.66,CHEMBL2165319,65
IC50,6.40,CHEMBL3753842,65
IC50,6.54,CHEMBL1956171,65
IC50,5.51,CHEMBL495563,65
IC50,7.11,CHEMBL111868,65
IC50,8.43,CHEMBL70959,65
IC50,5.85,CHEMBL495777,65
IC50,6.35,CHEMBL38472,65
IC50,6.89,CHEMBL178036,65
IC50,4.40,CHEMBL328546,65
IC50,5.2705,CHEMBL488,65
IC50,7.76,CHEMBL1097763,65
IC50,5.47,CHEMBL26279,65
IC50,7.51,CHEMBL113082,65
IC50,5.52,CHEMBL294357,65
IC50,6.68,CHEMBL4169419,65
IC50,4.62,CHEMBL3105519,65
IC50,4.27,CHEMBL460026,65
IC50,6.50,CHEMBL24410,65
IC50,9.59,CHEMBL3622055,65
IC50,6.09,CHEMBL206351,65
IC50,4.75,CHEMBL415753,65
IC50,5.96,CHEMBL169086,65
IC50,5.18,CHEMBL193343,65
IC50,5.21,CHEMBL2442764,65
IC50,6.85,CHEMBL25059,65
IC50,6.41,CHEMBL350922,65
IC50,7.30,CHEMBL1630261,65
IC50,7.23,CHEMBL2312956,65
IC50,5.62,CHEMBL1630279,65
IC50,7.21,CHEMBL225550,65
IC50,5.43,CHEMBL157925,65
IC50,5.00,CHEMBL4126996,65
IC50,5.25,CHEMBL131984,65
IC50,5.25,CHEMBL493182,65
IC50,7.57,CHEMBL226737,65
IC50,6.54,CHEMBL220774,65
IC50,6.52,CHEMBL2333328,65
IC50,5.205,CHEMBL419131,65
IC50,6.56,CHEMBL109211,65
IC50,7.13,CHEMBL2312952,65
IC50,6.01,CHEMBL3623218,65
IC50,5.21,CHEMBL1825031,65
IC50,9.92,CHEMBL307581,65
IC50,5.66,CHEMBL490187,65
IC50,5.66,CHEMBL223161,65
IC50,5.06,CHEMBL91992,65
IC50,10.30,CHEMBL73993,65
IC50,6.12,CHEMBL3818338,65
IC50,6.80,CHEMBL202020,65
IC50,5.59,CHEMBL193997,65
IC50,6.63,CHEMBL1688892,65
IC50,4.66,CHEMBL4453737,65
IC50,6.16,CHEMBL4173941,65
IC50,4.60,CHEMBL149791,65
IC50,5.70,CHEMBL4228031,65
IC50,5.11,CHEMBL1824751,65
IC50,6.836666666666666666666666667,CHEMBL2312957,65
IC50,6.77,CHEMBL1688900,65
IC50,7.00,CHEMBL174579,65
IC50,9.14,CHEMBL3622059,65
IC50,9.70,CHEMBL3623232,65
IC50,5.94,CHEMBL2058268,65
IC50,5.06,CHEMBL4162907,65
IC50,4.71,CHEMBL1824758,65
IC50,6.72,CHEMBL367719,65
IC50,6.61,CHEMBL130546,65
IC50,4.80,CHEMBL282573,65
IC50,6.10,CHEMBL88918,65
IC50,4.90,CHEMBL3264679,65
IC50,5.56,CHEMBL383145,65
IC50,4.51,CHEMBL458188,65
IC50,6.00,CHEMBL4228244,65
IC50,4.51,CHEMBL314351,65
IC50,4.53,CHEMBL523231,65
IC50,5.30,CHEMBL451532,65
IC50,4.33,CHEMBL1915167,65
IC50,5.48,CHEMBL88233,65
IC50,7.16,CHEMBL285193,65
IC50,5.77,CHEMBL4229012,65
IC50,5.20,CHEMBL4098297,65
IC50,5.77,CHEMBL3752351,65
IC50,5.48,CHEMBL3134107,65
IC50,5.44,CHEMBL39152,65
IC50,4.46,CHEMBL3105520,65
IC50,6.34,CHEMBL1688914,65
IC50,5.81,CHEMBL3421780,65
IC50,8.51,CHEMBL2442760,65
IC50,9.36,CHEMBL70317,65
IC50,4.54,CHEMBL2011189,65
IC50,5.30,CHEMBL1728910,65
IC50,5.89,CHEMBL23394,65
IC50,10.00,CHEMBL1672974,65
IC50,7.925,CHEMBL2179110,65
IC50,6.90,CHEMBL1688898,65
IC50,5.62,CHEMBL3623212,65
IC50,7.84,CHEMBL348913,65
IC50,5.40,CHEMBL24897,65
IC50,5.36,CHEMBL39248,65
IC50,5.93,CHEMBL222189,65
IC50,7.12,CHEMBL266350,65
IC50,4.96,CHEMBL1824748,65
IC50,6.96,CHEMBL523813,65
IC50,6.85,CHEMBL1688895,65
IC50,6.29,CHEMBL3818442,65
IC50,4.91,CHEMBL1825017,65
IC50,6.32,CHEMBL3359954,65
IC50,6.805,CHEMBL117,65
IC50,7.96,CHEMBL52,65
IC50,6.56,CHEMBL4174373,65
IC50,6.10,CHEMBL175979,65
IC50,5.195,CHEMBL2011177,65
IC50,7.24,CHEMBL113637,65
IC50,5.565,CHEMBL298720,65
IC50,7.23,CHEMBL3805820,65
IC50,4.73,CHEMBL3752637,65
IC50,9.10,CHEMBL598223,65
IC50,6.62,CHEMBL4173231,65
IC50,5.215,CHEMBL1093458,65
IC50,4.92,CHEMBL1162951,65
IC50,5.97,CHEMBL270283,65
IC50,5.10,CHEMBL2430510,65
IC50,6.16,CHEMBL1688905,65
IC50,10.30,CHEMBL1672975,65
IC50,5.23,CHEMBL274387,65
IC50,6.18,CHEMBL4527809,65
IC50,5.82,CHEMBL314125,65
IC50,7.53,CHEMBL204483,65
IC50,6.72,CHEMBL336387,65
IC50,6.26,CHEMBL321729,65
IC50,4.50,CHEMBL223983,65
IC50,6.16,CHEMBL271129,65
IC50,6.34,CHEMBL2333327,65
IC50,4.36,CHEMBL8739,65
IC50,5.00,CHEMBL4126284,65
IC50,5.34,CHEMBL3359963,65
IC50,7.30,CHEMBL3753104,65
IC50,6.06,CHEMBL377770,65
IC50,4.79,CHEMBL1824745,65
IC50,5.16,CHEMBL4080420,65
IC50,5.45,CHEMBL363621,65
IC50,7.27,CHEMBL3806151,65
IC50,5.89,CHEMBL25735,65
IC50,7.08,CHEMBL4167569,65
IC50,6.26,CHEMBL3359952,65
IC50,6.35,CHEMBL3421764,65
IC50,7.62,CHEMBL598846,65
IC50,6.23,CHEMBL131921,65
IC50,4.51,CHEMBL1689257,65
IC50,4.66,CHEMBL1784790,65
IC50,5.546666666666666666666666667,CHEMBL225447,65
IC50,6.01,CHEMBL2058266,65
IC50,6.16,CHEMBL270915,65
IC50,4.36,CHEMBL3623222,65
IC50,6.01,CHEMBL366669,65
IC50,6.00,CHEMBL3754538,65
IC50,6.07,CHEMBL355905,65
IC50,7.92,CHEMBL479551,65
IC50,6.06,CHEMBL4520027,65
IC50,5.76,CHEMBL2058267,65
IC50,8.12,CHEMBL1203766,65
IC50,4.97,CHEMBL1824744,65
IC50,10.82,CHEMBL1672980,65
IC50,6.02,CHEMBL177468,65
IC50,6.75,CHEMBL8417,65
IC50,8.63,CHEMBL519436,65
IC50,5.56,CHEMBL1171818,65
IC50,8.06,CHEMBL3948254,65
IC50,6.58,CHEMBL4164126,65
IC50,5.98,CHEMBL489187,65
IC50,6.95,CHEMBL2179109,65
IC50,7.855,CHEMBL468419,65
IC50,6.66,CHEMBL4165988,65
IC50,9.12,CHEMBL1672982,65
IC50,6.08,CHEMBL176452,65
IC50,4.95,CHEMBL2331704,65
IC50,4.94,CHEMBL1825037,65
IC50,6.47,CHEMBL211207,65
IC50,5.12,CHEMBL176886,65
IC50,6.65,CHEMBL1629800,65
IC50,4.42,CHEMBL328863,65
IC50,4.19,CHEMBL1915152,65
IC50,5.32,CHEMBL388374,65
IC50,5.00,CHEMBL3964421,65
IC50,6.775,CHEMBL102536,65
IC50,7.41,CHEMBL175688,65
IC50,6.48,CHEMBL304222,65
IC50,5.91,CHEMBL3422050,65
IC50,5.00,CHEMBL165925,65
IC50,5.24,CHEMBL1784792,65
IC50,6.00,CHEMBL1521315,65
IC50,5.42,CHEMBL4159184,65
IC50,5.225,CHEMBL368732,65
IC50,7.94,CHEMBL469260,65
IC50,9.89,CHEMBL308537,65
IC50,6.22,CHEMBL352645,65
IC50,5.55,CHEMBL387892,65
IC50,5.30,CHEMBL478024,65
IC50,7.05,CHEMBL421829,65
IC50,5.35,CHEMBL3582472,65
IC50,8.70,CHEMBL1203762,65
IC50,5.34,CHEMBL4166364,65
IC50,6.35,CHEMBL3819549,65
IC50,5.11,CHEMBL194440,65
IC50,5.64,CHEMBL3951973,65
IC50,4.73,CHEMBL274318,65
IC50,5.58,CHEMBL4080965,65
IC50,5.22,CHEMBL206283,65
IC50,6.02,CHEMBL493173,65
IC50,5.52,CHEMBL3099734,65
IC50,4.51,CHEMBL465881,65
IC50,6.01,CHEMBL177413,65
IC50,8.22,CHEMBL2442759,65
IC50,7.70,CHEMBL336638,65
IC50,5.29,CHEMBL3959541,65
IC50,5.04,CHEMBL1825033,65
IC50,9.44,CHEMBL73279,65
IC50,4.75,CHEMBL1957213,65
IC50,5.03,CHEMBL2386286,65
IC50,5.84,CHEMBL446706,65
IC50,4.42,CHEMBL413344,65
IC50,6.97,CHEMBL319026,65
IC50,5.13,CHEMBL1825039,65
IC50,5.55,CHEMBL2096873,65
IC50,5.68,CHEMBL102981,65
IC50,4.08,CHEMBL389925,65
IC50,7.53,CHEMBL599455,65
IC50,5.20,CHEMBL285155,65
IC50,7.64,CHEMBL388291,65
IC50,7.92,CHEMBL224060,65
IC50,7.12,CHEMBL495567,65
IC50,7.50,CHEMBL2312962,65
IC50,4.87,CHEMBL1824763,65
IC50,7.52,CHEMBL4098990,65
IC50,7.85,CHEMBL69891,65
IC50,5.08,CHEMBL4166769,65
IC50,6.40,CHEMBL242454,65
IC50,6.92,CHEMBL132072,65
IC50,4.97,CHEMBL3084924,65
IC50,9.29,CHEMBL388507,65
IC50,5.57,CHEMBL4171198,65
IC50,6.05,CHEMBL399910,65
IC50,7.82,CHEMBL175091,65
IC50,7.31,CHEMBL522917,65
IC50,6.95,CHEMBL601840,65
IC50,4.39,CHEMBL2011175,65
IC50,5.67,CHEMBL223108,65
IC50,4.90,CHEMBL3264685,65
IC50,5.57,CHEMBL195571,65
IC50,6.85,CHEMBL3753611,65
IC50,6.14,CHEMBL284238,65
IC50,8.57,CHEMBL3622065,65
IC50,4.86,CHEMBL1824760,65
IC50,5.74,CHEMBL162431,65
IC50,4.57,CHEMBL56367,65
IC50,5.19,CHEMBL24115,65
IC50,6.66,CHEMBL496375,65
IC50,6.24,CHEMBL3754183,65
IC50,6.68,CHEMBL1688894,65
IC50,5.813333333333333333333333333,CHEMBL419619,65
IC50,6.89,CHEMBL176287,65
IC50,8.06,CHEMBL1097980,65
IC50,7.51,CHEMBL27591,65
IC50,5.71,CHEMBL2333330,65
IC50,4.93,CHEMBL1824765,65
IC50,5.68,CHEMBL427247,65
IC50,5.47,CHEMBL457686,65
IC50,6.98,CHEMBL1688912,65
IC50,4.55,CHEMBL3623221,65
IC50,7.93,CHEMBL1083653,65
IC50,6.00,CHEMBL23485,65
IC50,6.55,CHEMBL3349864,65
IC50,5.19,CHEMBL1629803,65
IC50,7.77,CHEMBL3422041,65
IC50,5.95,CHEMBL362441,65
IC50,5.74,CHEMBL1173699,65
IC50,4.40,CHEMBL3084923,65
IC50,6.43,CHEMBL4570681,65
IC50,5.35,CHEMBL3359960,65
IC50,10.82,CHEMBL1672978,65
IC50,6.60,CHEMBL3799363,65
IC50,8.62,CHEMBL599238,65
IC50,5.47,CHEMBL4229272,65
IC50,5.11,CHEMBL4162549,65
IC50,7.76,CHEMBL4556775,65
IC50,7.31,CHEMBL198291,65
IC50,6.06,CHEMBL165218,65
IC50,5.96,CHEMBL2235952,65
IC50,4.62,CHEMBL2011183,65
IC50,6.62,CHEMBL161230,65
IC50,5.28,CHEMBL1825026,65
IC50,6.23,CHEMBL23148,65
IC50,5.74,CHEMBL3754378,65
IC50,6.18,CHEMBL25523,65
IC50,8.01,CHEMBL31215,65
IC50,6.00,CHEMBL27386,65
IC50,7.22,CHEMBL3754471,65
IC50,6.17,CHEMBL4170868,65
IC50,5.72,CHEMBL3752050,65
IC50,7.10,CHEMBL3818720,65
IC50,8.175,CHEMBL31224,65
IC50,4.54,CHEMBL2011171,65
IC50,6.75,CHEMBL1688897,65
IC50,5.24,CHEMBL1173335,65
IC50,6.60,CHEMBL1095413,65
IC50,4.22,CHEMBL71169,65
IC50,7.51,CHEMBL1630274,65
IC50,5.56,CHEMBL4439561,65
IC50,5.38,CHEMBL2442754,65
IC50,5.00,CHEMBL3891718,65
IC50,6.075,CHEMBL252642,65
IC50,6.75,CHEMBL592376,65
IC50,6.21,CHEMBL10137,65
IC50,8.39,CHEMBL205881,65
IC50,5.40,CHEMBL309656,65
IC50,4.81,CHEMBL1824768,65
IC50,5.32,CHEMBL442262,65
IC50,6.67,CHEMBL480516,65
IC50,6.14,CHEMBL370530,65
IC50,6.28,CHEMBL8315,65
IC50,8.40,CHEMBL1083353,65
IC50,5.24,CHEMBL365735,65
IC50,6.80,CHEMBL300109,65
IC50,4.96,CHEMBL2011184,65
IC50,6.34,CHEMBL2442757,65
IC50,5.49,CHEMBL4225257,65
IC50,4.78,CHEMBL576579,65
IC50,5.36,CHEMBL192155,65
IC50,5.43,CHEMBL2113619,65
IC50,9.48,CHEMBL226790,65
IC50,7.34,CHEMBL3805839,65
IC50,6.55,CHEMBL185950,65
IC50,6.89,CHEMBL202065,65
IC50,5.00,CHEMBL4288256,65
IC50,5.37,CHEMBL383807,65
IC50,6.02,CHEMBL204502,65
IC50,4.92,CHEMBL3623228,65
IC50,5.70,CHEMBL26543,65
IC50,5.17,CHEMBL1630273,65
IC50,7.303333333333333333333333333,CHEMBL437731,65
IC50,6.31,CHEMBL3422052,65
IC50,6.28,CHEMBL484584,65
IC50,7.23,CHEMBL1784791,65
IC50,5.50,CHEMBL4436270,65
IC50,7.46,CHEMBL1784811,65
IC50,8.54,CHEMBL390717,65
IC50,4.66,CHEMBL284934,65
IC50,6.28,CHEMBL436515,65
IC50,7.09,CHEMBL1688909,65
IC50,4.90,CHEMBL3941042,65
IC50,4.52,CHEMBL3422046,65
IC50,8.49,CHEMBL481092,65
IC50,6.64,CHEMBL374651,65
IC50,4.52,CHEMBL68674,65
IC50,5.37,CHEMBL23365,65
IC50,5.88,CHEMBL3422030,65
IC50,7.14,CHEMBL1688902,65
IC50,5.19,CHEMBL3752285,65
IC50,6.12,CHEMBL279940,65
IC50,6.10,CHEMBL131414,65
IC50,4.22,CHEMBL302530,65
IC50,5.02,CHEMBL1172847,65
IC50,6.25,CHEMBL244795,65
IC50,5.29,CHEMBL287574,65
IC50,5.29,CHEMBL1824743,65
IC50,8.28,CHEMBL3622061,65
IC50,10.00,CHEMBL597416,65
IC50,6.36,CHEMBL409271,65
IC50,7.20,CHEMBL288804,65
IC50,5.03,CHEMBL3942918,65
IC50,5.96,CHEMBL3099683,65
IC50,6.46,CHEMBL25588,65
IC50,6.19,CHEMBL3961033,65
IC50,6.30,CHEMBL1784813,65
IC50,5.83,CHEMBL2442765,65
IC50,7.44,CHEMBL1170893,65
IC50,5.96,CHEMBL272398,65
IC50,7.05,CHEMBL3134112,65
IC50,7.36,CHEMBL372999,65
IC50,7.51,CHEMBL388930,65
IC50,5.38,CHEMBL1825035,65
IC50,5.25,CHEMBL497614,65
IC50,5.26,CHEMBL1630278,65
IC50,8.22,CHEMBL1094154,65
IC50,6.07,CHEMBL3349856,65
IC50,6.565,CHEMBL105298,65
IC50,5.20,CHEMBL366772,65
IC50,6.01,CHEMBL1956175,65
IC50,5.24,CHEMBL4227126,65
IC50,6.37,CHEMBL4556427,65
IC50,6.47,CHEMBL3422035,65
IC50,5.39,CHEMBL123494,65
IC50,5.55,CHEMBL4172837,65
IC50,6.32,CHEMBL1688899,65
IC50,6.63,CHEMBL3751984,65
IC50,4.92,CHEMBL50,65
IC50,6.33,CHEMBL212168,65
IC50,4.96,CHEMBL2431527,65
IC50,8.05,CHEMBL305630,65
IC50,4.95,CHEMBL4172955,65
IC50,7.10,CHEMBL212473,65
IC50,7.67,CHEMBL224789,65
IC50,5.34,CHEMBL1824755,65
IC50,7.28,CHEMBL3422032,65
IC50,6.58,CHEMBL304903,65
IC50,6.80,CHEMBL3407538,65
IC50,5.42,CHEMBL135070,65
IC50,6.97,CHEMBL224787,65
IC50,5.99,CHEMBL3623216,65
IC50,6.95,CHEMBL1783178,65
IC50,4.00,CHEMBL81255,65
IC50,7.74,CHEMBL204039,65
IC50,4.79,CHEMBL1825019,65
IC50,8.77,CHEMBL589738,65
IC50,4.35,CHEMBL1915151,65
IC50,5.97,CHEMBL476143,65
IC50,7.76,CHEMBL4514474,65
IC50,5.77,CHEMBL192077,65
IC50,6.55,CHEMBL365314,65
IC50,5.02,CHEMBL3914106,65
IC50,6.10,CHEMBL24946,65
IC50,5.66,CHEMBL3893614,65
IC50,6.30,CHEMBL514745,65
IC50,6.17,CHEMBL572637,65
IC50,5.54,CHEMBL41429,65
IC50,6.46,CHEMBL174407,65
IC50,7.41,CHEMBL325346,65
IC50,5.10,CHEMBL113647,65
IC50,5.00,CHEMBL291279,65
IC50,5.00,CHEMBL376039,65
IC50,5.24,CHEMBL206300,65
IC50,6.01,CHEMBL3983734,65
IC50,5.55,CHEMBL3952032,65
IC50,6.22,CHEMBL29521,65
IC50,4.90,CHEMBL2430497,65
IC50,5.01,CHEMBL1825043,65
IC50,5.62,CHEMBL55083,65
IC50,7.92,CHEMBL3752510,65
IC50,6.16,CHEMBL53644,65
IC50,5.05,CHEMBL4068601,65
IC50,4.95,CHEMBL1957215,65
IC50,5.96,CHEMBL287647,65
IC50,6.06,CHEMBL437497,65
IC50,6.06,CHEMBL2312954,65
IC50,4.64,CHEMBL124230,65
IC50,8.21,CHEMBL2336847,65
IC50,7.28,CHEMBL1083663,65
IC50,6.83,CHEMBL2336857,65
IC50,5.85,CHEMBL4166016,65
IC50,5.52,CHEMBL28668,65
IC50,7.825,CHEMBL389433,65
IC50,6.72,CHEMBL1629806,65
IC50,6.96,CHEMBL223176,65
IC50,6.84,CHEMBL3421765,65
IC50,5.05,CHEMBL275638,65
IC50,6.92,CHEMBL3919759,65
IC50,5.39,CHEMBL4162163,65
IC50,9.61,CHEMBL592131,65
IC50,8.47,CHEMBL3622075,65
IC50,6.24,CHEMBL113242,65
IC50,4.89,CHEMBL317935,65
IC50,5.46,CHEMBL4227725,65
IC50,5.19,CHEMBL4439573,65
IC50,4.87,CHEMBL1824759,65
IC50,5.48,CHEMBL4448018,65
IC50,5.28,CHEMBL2003274,65
IC50,5.96,CHEMBL489188,65
IC50,8.26,CHEMBL479385,65
IC50,9.82,CHEMBL597808,65
IC50,6.88,CHEMBL3805678,65
IC50,6.28,CHEMBL363493,65
IC50,5.68,CHEMBL523232,65
IC50,5.97,CHEMBL475944,65
IC50,7.33,CHEMBL1784812,65
IC50,6.795,CHEMBL1077603,65
IC50,6.52,CHEMBL274826,65
IC50,4.57,CHEMBL493174,65
IC50,5.63,CHEMBL1825036,65
IC50,5.58,CHEMBL4172433,65
IC50,6.265,CHEMBL103040,65
IC50,5.87,CHEMBL1957222,65
IC50,5.80,CHEMBL267508,65
IC50,5.22,CHEMBL444844,65
IC50,6.01,CHEMBL307160,65
IC50,4.95,CHEMBL149238,65
IC50,6.04,CHEMBL55144,65
IC50,5.62,CHEMBL1957211,65
IC50,5.38,CHEMBL22485,65
IC50,5.52,CHEMBL2111801,65
IC50,7.44,CHEMBL1783176,65
IC50,6.66,CHEMBL187068,65
IC50,7.85,CHEMBL3805173,65
IC50,8.22,CHEMBL369471,65
IC50,5.00,CHEMBL3960724,65
IC50,5.30,CHEMBL1173326,65
IC50,5.35,CHEMBL1630277,65
IC50,4.90,CHEMBL3264672,65
IC50,6.77,CHEMBL480515,65
IC50,6.72,CHEMBL496777,65
IC50,6.70,CHEMBL3589965,65
IC50,5.88,CHEMBL133724,65
IC50,6.30,CHEMBL293122,65
IC50,6.26,CHEMBL2235950,65
IC50,8.70,CHEMBL294878,65
IC50,6.03,CHEMBL1630267,65
IC50,4.57,CHEMBL168444,65
IC50,5.40,CHEMBL202470,65
IC50,5.88,CHEMBL522089,65
IC50,6.43,CHEMBL283196,65
IC50,4.77,CHEMBL390569,65
IC50,8.49,CHEMBL479559,65
IC50,5.62,CHEMBL91363,65
IC50,6.16,CHEMBL2111917,65
IC50,5.852727272727272727272727273,CHEMBL157101,65
IC50,6.685,CHEMBL446083,65
IC50,5.42,CHEMBL365120,65
IC50,7.37,CHEMBL73071,65
IC50,7.36,CHEMBL382902,65
IC50,5.10,CHEMBL1825028,65
IC50,5.96,CHEMBL2333329,65
IC50,6.68,CHEMBL1096744,65
IC50,7.00,CHEMBL1083970,65
IC50,5.18,CHEMBL37321,65
IC50,4.32,CHEMBL267476,65
IC50,6.27,CHEMBL1688917,65
IC50,5.52,CHEMBL4227979,65
IC50,5.13,CHEMBL223421,65
IC50,6.00,CHEMBL1630270,65
IC50,6.36,CHEMBL377766,65
IC50,5.54,CHEMBL2430511,65
IC50,7.71,CHEMBL4563511,65
IC50,7.42,CHEMBL494713,65
IC50,5.47,CHEMBL366773,65
IC50,6.57,CHEMBL487113,65
IC50,4.54,CHEMBL228985,65
IC50,6.06,CHEMBL518586,65
IC50,4.90,CHEMBL3264682,65
IC50,4.29,CHEMBL353068,65
IC50,7.02,CHEMBL225128,65
IC50,6.34,CHEMBL489986,65
IC50,8.31,CHEMBL2336859,65
IC50,5.25,CHEMBL110524,65
IC50,6.46,CHEMBL288190,65
IC50,4.86,CHEMBL323546,65
IC50,7.44,CHEMBL3806046,65
IC50,5.72,CHEMBL25700,65
IC50,6.54,CHEMBL223452,65
IC50,7.59,CHEMBL243755,65
IC50,5.64,CHEMBL4162572,65
IC50,6.04,CHEMBL3751946,65
IC50,6.57,CHEMBL8333,65
IC50,5.40,CHEMBL478648,65
IC50,5.675,CHEMBL1173260,65
IC50,6.10,CHEMBL3938615,65
IC50,4.55,CHEMBL71082,65
IC50,7.44,CHEMBL4163704,65
IC50,5.47,CHEMBL66673,65
IC50,6.68,CHEMBL4161789,65
IC50,4.82,CHEMBL1824767,65
IC50,5.51,CHEMBL1784800,65
IC50,7.62,CHEMBL9298,65
IC50,4.55,CHEMBL376473,65
IC50,6.10,CHEMBL179144,65
IC50,7.80,CHEMBL3805008,65
IC50,5.483333333333333333333333333,CHEMBL39661,65
IC50,9.11,CHEMBL226892,65
IC50,7.33,CHEMBL2336850,65
IC50,5.43,CHEMBL369603,65
IC50,5.33,CHEMBL368305,65
IC50,6.16,CHEMBL92488,65
IC50,7.05,CHEMBL287950,65
IC50,4.25,CHEMBL302741,65
IC50,7.32,CHEMBL374934,65
IC50,6.28,CHEMBL23364,65
IC50,4.96,CHEMBL1824752,65
IC50,10.43,CHEMBL310735,65
IC50,6.19,CHEMBL3245349,65
IC50,5.93,CHEMBL491013,65
IC50,5.05,CHEMBL469266,65
IC50,5.74,CHEMBL366490,65
IC50,6.22,CHEMBL199334,65
IC50,6.37,CHEMBL187185,65
IC50,5.42,CHEMBL56059,65
IC50,5.7825,CHEMBL287677,65
IC50,6.76,CHEMBL3422042,65
IC50,6.75,CHEMBL4228753,65
IC50,6.23,CHEMBL324290,65
IC50,7.82,CHEMBL3622060,65
IC50,5.55,CHEMBL193858,65
IC50,4.61,CHEMBL212741,65
IC50,5.37,CHEMBL63336,65
IC50,5.57,CHEMBL3623230,65
IC50,7.27,CHEMBL440832,65
IC50,6.92,CHEMBL177921,65
IC50,4.96,CHEMBL1824756,65
IC50,8.14,CHEMBL397728,65
IC50,6.62,CHEMBL431859,65
IC50,5.19,CHEMBL1825041,65
IC50,7.26,CHEMBL1097764,65
IC50,5.82,CHEMBL29339,65
IC50,5.66,CHEMBL294360,65
IC50,6.66,CHEMBL53290,65
IC50,6.66,CHEMBL3621226,65
IC50,5.25,CHEMBL176101,65
IC50,9.55,CHEMBL3622054,65
IC50,5.435,CHEMBL370317,65
IC50,9.74,CHEMBL226946,65
IC50,6.02,CHEMBL491222,65
IC50,7.38,CHEMBL164993,65
IC50,6.57,CHEMBL351526,65
IC50,7.23,CHEMBL4162931,65
IC50,5.04,CHEMBL168636,65
IC50,6.41,CHEMBL1082760,65
IC50,7.21,CHEMBL39403,65
IC50,6.70,CHEMBL174308,65
IC50,6.68,CHEMBL188664,65
IC50,8.60,CHEMBL226789,65
IC50,6.36,CHEMBL1784788,65
IC50,6.24,CHEMBL353571,65
IC50,7.22,CHEMBL13784,65
IC50,7.21,CHEMBL1784807,65
IC50,6.24,CHEMBL598211,65
IC50,6.70,CHEMBL8646,65
IC50,6.33,CHEMBL3623223,65
IC50,6.96,CHEMBL4454575,65
IC50,8.70,CHEMBL1097371,65
IC50,5.64,CHEMBL1825047,65
IC50,6.28,CHEMBL3800417,65
IC50,5.19,CHEMBL52509,65
IC50,5.55,CHEMBL86928,65
IC50,6.32,CHEMBL3623219,65
IC50,5.20,CHEMBL3422034,65
IC50,6.19,CHEMBL360026,65
IC50,4.49,CHEMBL8659,65
IC50,5.51,CHEMBL3793576,65
IC50,7.14,CHEMBL4546916,65
IC50,7.00,CHEMBL457679,65
IC50,7.82,CHEMBL441260,65
IC50,4.88,CHEMBL1784810,65
IC50,5.47,CHEMBL2430507,65
IC50,4.60,CHEMBL330452,65
IC50,7.92,CHEMBL108646,65
IC50,6.16,CHEMBL1630269,65
IC50,5.15,CHEMBL425323,65
IC50,6.32,CHEMBL2333326,65
IC50,5.52,CHEMBL28669,65
IC50,5.40,CHEMBL319160,65
IC50,6.04,CHEMBL607855,65
IC50,6.28,CHEMBL4468497,65
IC50,5.82,CHEMBL114447,65
IC50,6.9625,CHEMBL349822,65
IC50,8.765,CHEMBL31760,65
IC50,5.16,CHEMBL1630911,65
IC50,4.33,CHEMBL495566,65
IC50,4.39,CHEMBL1165711,65
IC50,6.80,CHEMBL4537791,65
IC50,5.92,CHEMBL3894912,65
IC50,5.29,CHEMBL4437198,65
IC50,5.10,CHEMBL1083354,65
IC50,5.925,CHEMBL1630266,65
